"('8/7/2020', 'PUT', '169')","[(714, '1.97'), (714, '1.97'), (714, '1.98'), (714, '1.98'), (714, '1.98'), (714, '1.98'), (714, '1.99'), (714, '1.99'), (714, '1.99'), (714, '1.99'), (714, '1.99'), (714, '2'), (714, '2'), (714, '2'), (720, '1.22'), (723, '0.42'), (723, '0.42'), (723, '0.42'), (723, '0.42'), (723, '0.43'), (723, '0.43'), (723, '0.42'), (723, '0.43'), (723, '0.43'), (723, '0.44'), (723, '0.44'), (723, '0.44'), (723, '0.44'), (723, '0.44'), (727, '0.22'), (727, '0.22')]"
"('9/30/2020', 'CALL', '170')","[(714, '4.65'), (715, '5'), (715, '5.03'), (717, '4.49'), (721, '5.75'), (722, '7.39'), (722, '7.34'), (722, '7.32'), (722, '7.3'), (722, '7.03'), (723, '10.12'), (723, '10.15'), (723, '10.4'), (723, '8.74'), (723, '8.74'), (723, '8.91'), (727, '13.99'), (727, '13.98'), (727, '14.01'), (727, '14.11'), (727, '14.34'), (727, '14.35'), (727, '14.41'), (727, '14.79'), (727, '14.17'), (727, '14.18'), (727, '14.19'), (727, '14.18'), (727, '14.15'), (727, '14.16'), (727, '14.27')]"
"('7/24/2020', 'PUT', '175')","[(722, '0.98'), (722, '0.99'), (722, '1.07'), (722, '1.08'), (722, '1.07'), (722, '1.16'), (722, '1.16'), (723, '0.2'), (723, '0.18'), (723, '0.26'), (723, '0.22'), (723, '0.22'), (723, '0.23'), (723, '0.15'), (723, '0.15'), (723, '0.17'), (723, '0.16'), (723, '0.16'), (723, '0.16'), (723, '0.17'), (723, '0.18'), (723, '0.17'), (723, '0.17'), (723, '0.31'), (723, '0.3'), (723, '0.31'), (723, '0.32'), (723, '0.37'), (723, '0.37'), (723, '0.56'), (724, '0.02')]"
"('8/21/2020', 'CALL', '187')","[(723, '1.16'), (723, '1.16'), (723, '1.16'), (723, '1.15'), (723, '1.15'), (723, '1.15'), (723, '1.15'), (723, '1.15'), (723, '1.15'), (723, '1.15'), (723, '1.16'), (723, '1.17'), (723, '1.17'), (723, '1.17'), (723, '1.17'), (723, '1.18'), (723, '1.17'), (723, '1.19'), (723, '1.18'), (723, '1.18'), (723, '1.13'), (723, '1.14'), (723, '1.15'), (723, '1.15'), (723, '1.15'), (723, '1.18'), (723, '1.31'), (724, '1.53'), (724, '1.54'), (727, '2.63'), (727, '2.72')]"
"('8/21/2020', 'PUT', '110')","[(717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01')]"
"('8/28/2020', 'CALL', '180')","[(721, '1.17'), (721, '1.17'), (721, '1.17'), (721, '1.17'), (721, '1.17'), (721, '1.17'), (721, '1.03'), (721, '1.03'), (721, '1.03'), (721, '1.04'), (721, '1.07'), (721, '1.07'), (722, '2.68'), (722, '2.51'), (722, '2.53'), (722, '2.52'), (722, '2.13'), (722, '1.76'), (722, '1.7'), (722, '1.6'), (723, '3.25'), (723, '3.25'), (723, '3.25'), (723, '3.25'), (723, '3.25'), (723, '3.25'), (723, '3.3'), (723, '3.2'), (724, '3.9'), (724, '3.9'), (724, '3.9'), (727, '5.95')]"
"('7/24/2020', 'CALL', '170')","[(714, '1.56'), (714, '1.56'), (714, '1.52'), (714, '1.5'), (714, '1.5'), (714, '1.47'), (714, '1.26'), (715, '1.55'), (715, '1.55'), (716, '0.85'), (716, '0.83'), (716, '0.83'), (717, '1.22'), (717, '1.22'), (717, '1.22'), (717, '1.17'), (717, '1.18'), (717, '1.22'), (717, '1.02'), (717, '1.09'), (717, '1.14'), (720, '1.51'), (720, '1.5'), (720, '1.31'), (720, '1.32'), (720, '1.42'), (721, '2.72'), (721, '2.9'), (721, '2.68'), (722, '5.55'), (722, '4.3'), (723, '8.15'), (723, '8')]"
"('7/17/2020', 'PUT', '169')","[(714, '0.49'), (714, '0.49'), (714, '0.49'), (714, '0.49'), (714, '0.5'), (714, '0.5'), (714, '0.51'), (714, '0.53'), (714, '0.54'), (714, '0.54'), (714, '0.55'), (714, '0.55'), (715, '0.3'), (715, '0.3'), (715, '0.33'), (715, '0.34'), (715, '0.37'), (715, '0.58'), (716, '0.58'), (716, '0.58'), (716, '0.46'), (716, '0.44'), (716, '0.31'), (716, '0.3'), (716, '0.31'), (716, '0.31'), (716, '0.31'), (716, '0.31'), (716, '0.28'), (717, '0.02'), (717, '0.16'), (717, '0.15'), (717, '0.12')]"
"('9/18/2020', 'CALL', '200')","[(714, '0.24'), (716, '0.2'), (716, '0.19'), (716, '0.2'), (716, '0.19'), (716, '0.19'), (717, '0.21'), (717, '0.18'), (717, '0.16'), (720, '0.23'), (720, '0.23'), (721, '0.37'), (721, '0.39'), (721, '0.29'), (721, '0.31'), (722, '0.79'), (722, '0.66'), (722, '0.66'), (722, '0.75'), (722, '0.42'), (723, '0.87'), (723, '0.88'), (723, '1.12'), (723, '0.8'), (723, '0.75'), (723, '0.84'), (723, '0.83'), (724, '1.05'), (724, '1.06'), (724, '1.23'), (727, '1.95'), (727, '2'), (727, '1.95')]"
"('11/20/2020', 'CALL', '190')","[(715, '1.93'), (721, '2.36'), (721, '2.36'), (721, '2.36'), (721, '2.5'), (721, '2.47'), (722, '3.6'), (722, '3.65'), (722, '3.5'), (722, '3.2'), (722, '2.96'), (722, '2.7'), (722, '2.7'), (722, '2.72'), (722, '2.69'), (723, '4.15'), (723, '4.15'), (723, '4'), (723, '4.25'), (723, '4.15'), (723, '3.85'), (723, '3.9'), (723, '3.85'), (723, '3.7'), (723, '3.55'), (727, '6.84'), (727, '6.84'), (727, '6.84'), (727, '6.85'), (727, '7'), (727, '7'), (727, '7.12'), (727, '7.1')]"
"('7/24/2020', 'CALL', '174')","[(715, '0.29'), (715, '0.29'), (715, '0.29'), (716, '0.22'), (717, '0.16'), (720, '0.14'), (720, '0.15'), (720, '0.16'), (720, '0.15'), (720, '0.16'), (721, '0.63'), (721, '0.73'), (721, '0.67'), (721, '0.59'), (721, '0.55'), (721, '0.55'), (721, '0.61'), (721, '0.62'), (721, '0.6'), (721, '0.55'), (721, '0.54'), (721, '0.52'), (722, '2.08'), (722, '2.01'), (722, '1.68'), (722, '1.47'), (722, '1.25'), (722, '1.1'), (723, '2.85'), (723, '3.9'), (723, '3.3'), (723, '2.07'), (724, '4.57')]"
"('9/30/2020', 'CALL', '198')","[(716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.34'), (716, '0.32'), (716, '0.32'), (716, '0.32'), (716, '0.32'), (716, '0.32'), (716, '0.32'), (716, '0.32'), (716, '0.32'), (716, '0.32'), (716, '0.32'), (716, '0.32'), (716, '0.32'), (716, '0.32'), (716, '0.32')]"
"('8/7/2020', 'CALL', '185')","[(723, '0.69'), (723, '0.69'), (723, '0.7'), (723, '0.7'), (723, '0.71'), (723, '0.71'), (723, '0.73'), (723, '0.73'), (723, '0.73'), (723, '0.73'), (723, '0.73'), (723, '0.73'), (723, '0.75'), (723, '0.8'), (723, '0.81'), (723, '0.83'), (723, '0.83'), (723, '0.83'), (723, '0.87'), (723, '0.91'), (724, '1.02'), (724, '1.02'), (724, '1.02'), (727, '2.09'), (727, '2.13'), (727, '2.12'), (727, '2.17'), (727, '2.45'), (727, '2.32'), (727, '2.23'), (727, '2.23'), (727, '2.54'), (727, '2.49')]"
"('7/24/2020', 'PUT', '170')","[(714, '1.52'), (714, '1.66'), (715, '1.3'), (715, '1.27'), (715, '1.27'), (715, '1.3'), (715, '1.3'), (715, '1.3'), (715, '1.68'), (716, '1.91'), (716, '1.75'), (716, '1.35'), (716, '1.35'), (716, '1.32'), (717, '1.05'), (717, '1.04'), (717, '1.05'), (717, '1.07'), (717, '1.06'), (717, '1.06'), (717, '1.05'), (717, '1.02'), (717, '1.06'), (717, '1.04'), (717, '1.07'), (720, '0.65'), (721, '0.22'), (721, '0.21'), (721, '0.21'), (721, '0.2'), (721, '0.22'), (723, '0.04'), (724, '0.01'), (724, '0.01')]"
"('8/21/2020', 'CALL', '189')","[(717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (722, '0.64'), (724, '1.25'), (727, '2.23'), (727, '2.08'), (727, '2.06'), (727, '2.04'), (727, '2.06'), (727, '2.06'), (727, '2.06'), (727, '2.06'), (727, '2.06'), (727, '2.06'), (727, '2.06'), (727, '2.06'), (727, '2.04'), (727, '2.06'), (727, '2.06'), (727, '2.04'), (727, '2.04'), (727, '2.36'), (727, '2.35'), (727, '2.19')]"
"('8/21/2020', 'CALL', '171')","[(714, '2.81'), (714, '2.81'), (714, '2.81'), (714, '2.79'), (714, '2.79'), (714, '2.78'), (714, '2.78'), (714, '2.78'), (714, '2.78'), (714, '2.78'), (714, '2.78'), (714, '2.78'), (714, '2.78'), (714, '2.79'), (714, '2.79'), (714, '2.79'), (714, '2.8'), (714, '2.8'), (716, '2.07'), (716, '2.42'), (717, '2.31'), (720, '2.55'), (720, '2.5'), (720, '2.7'), (720, '2.7'), (720, '2.75'), (720, '2.62'), (720, '2.62'), (721, '4'), (721, '4.2'), (721, '3.65'), (722, '6.3'), (722, '5.28'), (723, '7.08'), (723, '8.01')]"
"('8/21/2020', 'PUT', '150')","[(720, '0.09'), (720, '0.1'), (720, '0.1'), (720, '0.1'), (722, '0.1'), (722, '0.1'), (722, '0.1'), (722, '0.1'), (722, '0.1'), (722, '0.1'), (722, '0.1'), (722, '0.09'), (723, '0.1'), (724, '0.11'), (724, '0.11'), (724, '0.11'), (724, '0.11'), (724, '0.11'), (724, '0.11'), (724, '0.11'), (724, '0.11'), (724, '0.11'), (724, '0.1'), (724, '0.1'), (724, '0.1'), (724, '0.1'), (724, '0.1'), (724, '0.1'), (724, '0.1'), (724, '0.1'), (724, '0.1'), (724, '0.1'), (724, '0.1'), (724, '0.1'), (724, '0.1')]"
"('7/31/2020', 'PUT', '175')","[(721, '2.88'), (722, '2.23'), (722, '1.95'), (722, '2.16'), (723, '1.39'), (723, '1.22'), (723, '1.09'), (723, '1.13'), (723, '1.41'), (723, '1.4'), (723, '1.59'), (723, '1.6'), (724, '0.78'), (724, '0.79'), (724, '0.82'), (724, '0.82'), (724, '0.82'), (724, '0.82'), (724, '0.79'), (724, '0.78'), (724, '0.78'), (724, '0.82'), (724, '0.82'), (724, '0.82'), (724, '0.83'), (724, '0.83'), (724, '0.9'), (724, '0.95'), (724, '0.92'), (727, '0.39'), (727, '0.33'), (727, '0.35'), (727, '0.34'), (727, '0.34'), (727, '0.35'), (727, '0.36'), (727, '0.36'), (727, '0.45')]"
"('8/21/2020', 'CALL', '182')","[(714, '0.51'), (716, '0.32'), (722, '1.43'), (722, '1.29'), (722, '0.99'), (723, '2.23'), (723, '2.09'), (723, '2.67'), (723, '2.51'), (723, '2.44'), (723, '2.43'), (723, '2.43'), (723, '2.42'), (723, '2.42'), (723, '2.43'), (723, '2.44'), (723, '2.44'), (723, '2.44'), (723, '2.44'), (723, '2.44'), (723, '2.18'), (723, '2.07'), (723, '2.07'), (724, '2.53'), (724, '2.8'), (727, '4.2'), (727, '4.22'), (727, '4.45'), (727, '4.45'), (727, '4.41'), (727, '4.59'), (727, '4.6'), (727, '4.6'), (727, '4.6'), (727, '4.6'), (727, '4.6'), (727, '4.6'), (727, '4.82'), (727, '4.4')]"
"('8/21/2020', 'CALL', '200')","[(716, '0.05'), (716, '0.06'), (720, '0.05'), (721, '0.11'), (721, '0.1'), (721, '0.1'), (722, '0.34'), (722, '0.33'), (722, '0.28'), (722, '0.17'), (723, '0.34'), (724, '0.35'), (724, '0.53'), (727, '0.76'), (727, '0.75'), (727, '0.78'), (727, '0.76'), (727, '0.83'), (727, '0.83'), (727, '0.85'), (727, '0.83'), (727, '0.8'), (727, '0.8'), (727, '0.81'), (727, '0.83'), (727, '0.86'), (727, '0.89'), (727, '0.88'), (727, '0.88'), (727, '0.88'), (727, '0.9'), (727, '0.92'), (727, '0.93'), (727, '0.93'), (727, '0.92'), (727, '0.92'), (727, '0.83'), (727, '0.79'), (727, '0.79')]"
"('9/30/2020', 'CALL', '182')","[(716, '1.21'), (716, '1.21'), (716, '1.21'), (716, '1.21'), (716, '1.21'), (716, '1.36'), (720, '1.36'), (720, '1.36'), (720, '1.36'), (720, '1.31'), (720, '1.31'), (720, '1.3'), (720, '1.3'), (720, '1.3'), (720, '1.29'), (721, '2.2'), (721, '2.22'), (721, '2.22'), (721, '2.22'), (721, '2.22'), (721, '2.21'), (721, '2.21'), (721, '2.21'), (721, '2.2'), (721, '2.2'), (721, '2.2'), (721, '2.2'), (721, '2.2'), (721, '2.2'), (721, '2.19'), (721, '2.19'), (721, '2.18'), (721, '2.18'), (721, '2.18'), (721, '2.18'), (721, '1.86'), (721, '1.86'), (722, '3.2'), (722, '3.2')]"
"('8/21/2020', 'PUT', '170')","[(714, '3.55'), (714, '3.6'), (715, '2.94'), (715, '2.97'), (715, '2.96'), (715, '2.93'), (715, '3.3'), (716, '3.55'), (721, '1.64'), (721, '1.57'), (721, '1.59'), (721, '1.71'), (721, '1.65'), (722, '1.58'), (722, '1.55'), (722, '1.55'), (722, '1.55'), (722, '1.56'), (722, '1.56'), (722, '1.43'), (722, '1.43'), (723, '1.07'), (723, '1.08'), (723, '1.14'), (723, '1.06'), (723, '1.04'), (723, '1.16'), (723, '1.16'), (723, '1.3'), (724, '0.91'), (724, '0.91'), (724, '0.97'), (724, '0.96'), (724, '0.96'), (724, '0.95'), (724, '0.95'), (724, '0.95'), (724, '0.98'), (727, '0.72'), (727, '0.76')]"
"('7/17/2020', 'PUT', '169.5')","[(715, '0.46'), (715, '0.49'), (715, '0.66'), (715, '0.48'), (715, '0.77'), (716, '1.08'), (716, '1.02'), (716, '0.89'), (716, '0.46'), (717, '0.02'), (717, '0.02'), (717, '0.03'), (717, '0.03'), (717, '0.03'), (717, '0.04'), (717, '0.04'), (717, '0.07'), (717, '0.21'), (717, '0.21'), (717, '0.22'), (717, '0.22'), (717, '0.3'), (717, '0.3'), (717, '0.3'), (717, '0.3'), (717, '0.28'), (717, '0.28'), (717, '0.28'), (717, '0.27'), (717, '0.27'), (717, '0.27'), (717, '0.28'), (717, '0.28'), (717, '0.28'), (717, '0.29'), (717, '0.28'), (717, '0.27'), (717, '0.28'), (717, '0.29'), (717, '0.27'), (717, '0.27')]"
"('8/21/2020', 'CALL', '178')","[(714, '0.87'), (716, '0.72'), (716, '0.73'), (716, '0.73'), (722, '2.89'), (722, '2.89'), (722, '2.89'), (722, '2.89'), (722, '2.89'), (722, '2.84'), (722, '2.84'), (722, '2.84'), (722, '2.84'), (722, '1.93'), (722, '1.93'), (722, '1.75'), (723, '3.6'), (723, '3.45'), (723, '3.45'), (723, '3.4'), (723, '3.5'), (723, '3.5'), (723, '3.5'), (723, '3.4'), (723, '3.4'), (723, '3.4'), (723, '3.5'), (723, '3.5'), (723, '4.1'), (723, '4.3'), (723, '3.55'), (723, '3.55'), (723, '3.55'), (723, '3.45'), (723, '3.45'), (723, '3.45'), (723, '3.45'), (723, '2.85'), (724, '4.06'), (724, '4.1'), (724, '4.33'), (724, '4.41')]"
"('7/24/2020', 'CALL', '172.5')","[(714, '0.48'), (715, '0.68'), (715, '0.67'), (716, '0.25'), (716, '0.29'), (716, '0.31'), (716, '0.31'), (716, '0.32'), (716, '0.41'), (716, '0.42'), (717, '0.4'), (717, '0.4'), (720, '0.38'), (720, '0.37'), (720, '0.37'), (720, '0.44'), (720, '0.43'), (720, '0.41'), (720, '0.41'), (720, '0.41'), (720, '0.35'), (720, '0.35'), (720, '0.36'), (720, '0.36'), (721, '1.12'), (721, '1.12'), (721, '1.25'), (721, '0.97'), (721, '0.98'), (721, '1'), (721, '1'), (721, '1.03'), (722, '3.3'), (722, '2.93'), (722, '2.93'), (722, '2.55'), (722, '2.29'), (723, '4.31'), (723, '4.1'), (723, '4.1'), (723, '3.7'), (723, '3.68')]"
"('9/18/2020', 'CALL', '177')","[(717, '1.82'), (717, '1.82'), (717, '1.82'), (717, '1.81'), (717, '1.81'), (717, '1.81'), (717, '1.81'), (717, '1.81'), (717, '1.81'), (717, '1.81'), (720, '1.97'), (720, '1.96'), (720, '1.96'), (720, '1.76'), (720, '1.76'), (720, '1.75'), (720, '1.75'), (720, '1.76'), (721, '2.74'), (721, '2.75'), (721, '2.74'), (721, '2.74'), (722, '4.5'), (722, '4.6'), (722, '4.6'), (722, '4.17'), (722, '4.17'), (722, '4.2'), (722, '4.2'), (722, '4.2'), (722, '3.75'), (722, '3.75'), (722, '3.75'), (722, '3.75'), (722, '3.75'), (724, '6.73'), (727, '8.77'), (727, '8.88'), (727, '9'), (727, '9'), (727, '9'), (727, '9.05')]"
"('8/21/2020', 'PUT', '167')","[(714, '2.27'), (715, '1.66'), (715, '1.66'), (715, '1.71'), (716, '1.8'), (720, '1.22'), (721, '0.84'), (722, '0.91'), (722, '0.91'), (722, '0.91'), (722, '0.92'), (722, '0.92'), (722, '0.93'), (722, '0.95'), (722, '0.95'), (722, '0.95'), (722, '0.95'), (722, '0.93'), (722, '0.93'), (722, '0.94'), (722, '0.93'), (722, '0.93'), (722, '0.93'), (722, '0.93'), (722, '0.92'), (722, '0.92'), (722, '0.91'), (722, '0.8'), (722, '0.79'), (724, '0.56'), (727, '0.32'), (727, '0.33'), (727, '0.33'), (727, '0.33'), (727, '0.33'), (727, '0.33'), (727, '0.33'), (727, '0.33'), (727, '0.33'), (727, '0.34'), (727, '0.34'), (727, '0.35'), (727, '0.35'), (727, '0.35')]"
"('9/18/2020', 'PUT', '164')","[(714, '2.19'), (716, '2.11'), (716, '2.11'), (716, '1.99'), (716, '1.99'), (716, '1.92'), (716, '1.87'), (717, '1.62'), (717, '1.63'), (717, '1.56'), (717, '1.56'), (720, '1.4'), (721, '1.16'), (723, '1.01'), (723, '1.01'), (723, '1.01'), (723, '1'), (723, '1'), (723, '1'), (723, '0.95'), (723, '0.95'), (723, '0.95'), (723, '0.95'), (723, '0.94'), (724, '0.87'), (724, '0.87'), (724, '0.87'), (724, '0.87'), (727, '0.77'), (727, '0.73'), (727, '0.74'), (727, '0.74'), (727, '0.74'), (727, '0.74'), (727, '0.75'), (727, '0.75'), (727, '0.75'), (727, '0.75'), (727, '0.75'), (727, '0.75'), (727, '0.75'), (727, '0.75'), (727, '0.75'), (727, '0.75')]"
"('8/21/2020', 'PUT', '162')","[(714, '0.84'), (714, '0.84'), (714, '0.84'), (714, '0.84'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.32'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (721, '0.33'), (722, '0.39'), (722, '0.39'), (722, '0.39'), (722, '0.39'), (722, '0.39'), (722, '0.39'), (722, '0.39'), (722, '0.39'), (722, '0.39'), (722, '0.39'), (722, '0.39'), (722, '0.4'), (723, '0.31'), (724, '0.29'), (724, '0.28'), (724, '0.3'), (724, '0.3'), (724, '0.3'), (724, '0.29'), (724, '0.28'), (724, '0.28'), (724, '0.27')]"
"('7/17/2020', 'CALL', '172')","[(714, '0.31'), (714, '0.3'), (714, '0.3'), (714, '0.28'), (714, '0.28'), (714, '0.28'), (714, '0.31'), (714, '0.31'), (714, '0.31'), (714, '0.31'), (714, '0.31'), (714, '0.31'), (714, '0.35'), (714, '0.33'), (714, '0.3'), (715, '0.21'), (715, '0.23'), (715, '0.23'), (715, '0.23'), (715, '0.23'), (715, '0.23'), (715, '0.23'), (715, '0.23'), (715, '0.24'), (715, '0.29'), (715, '0.29'), (715, '0.27'), (715, '0.27'), (715, '0.29'), (715, '0.27'), (715, '0.21'), (715, '0.2'), (716, '0.04'), (716, '0.04'), (716, '0.04'), (716, '0.05'), (716, '0.05'), (716, '0.08'), (716, '0.08'), (716, '0.09'), (716, '0.09'), (716, '0.09'), (716, '0.09'), (716, '0.1'), (717, '0.01'), (717, '0.02')]"
"('7/24/2020', 'CALL', '182.5')","[(721, '0.03'), (721, '0.03'), (721, '0.03'), (722, '0.1'), (722, '0.05'), (723, '0.1'), (723, '0.1'), (723, '0.1'), (723, '0.08'), (723, '0.08'), (723, '0.08'), (723, '0.08'), (723, '0.08'), (723, '0.13'), (723, '0.18'), (723, '0.24'), (723, '0.25'), (723, '0.25'), (723, '0.25'), (723, '0.25'), (723, '0.25'), (723, '0.25'), (723, '0.19'), (723, '0.19'), (723, '0.19'), (723, '0.12'), (723, '0.11'), (723, '0.11'), (723, '0.11'), (724, '0.01'), (724, '0.03'), (724, '0.01'), (724, '0.01'), (724, '0.03'), (724, '0.03'), (724, '0.02'), (724, '0.03'), (724, '0.03'), (724, '0.03'), (724, '0.03'), (724, '0.03'), (724, '0.03'), (724, '0.02'), (724, '0.02'), (724, '0.09'), (724, '0.09')]"
"('8/21/2020', 'CALL', '165')","[(714, '6.35'), (714, '6.34'), (714, '6.35'), (714, '6.34'), (714, '6.34'), (714, '6.35'), (714, '6.3'), (714, '6.3'), (714, '6.29'), (714, '6.29'), (714, '6.29'), (714, '6.29'), (714, '6.28'), (714, '6.28'), (714, '6.28'), (714, '6.28'), (714, '6.29'), (714, '6.26'), (714, '6.26'), (714, '6.26'), (714, '6.25'), (714, '6.25'), (714, '6.38'), (715, '6.1'), (716, '5.3'), (716, '5.31'), (716, '5.2'), (716, '5.9'), (717, '6.15'), (717, '5.9'), (717, '5.9'), (717, '5.9'), (717, '5.9'), (720, '6.48'), (720, '6.6'), (720, '6.47'), (720, '6.42'), (721, '8.1'), (721, '8.35'), (721, '8.3'), (722, '10.05'), (722, '9.35'), (723, '12.8'), (723, '13.71'), (724, '14.05'), (724, '14.17'), (727, '17.5')]"
"('8/21/2020', 'PUT', '105')","[(715, '0.01'), (715, '0.01'), (716, '0.01'), (716, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01'), (717, '0.01')]"
"('9/30/2020', 'CALL', '220')","[(716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.1'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (716, '0.11'), (727, '1.01')]"
"('8/21/2020', 'CALL', '172')","[(714, '2.43'), (714, '2.43'), (714, '2.44'), (714, '2.15'), (715, '2.33'), (715, '2.34'), (715, '2.27'), (715, '2.22'), (716, '1.73'), (716, '2.04'), (716, '2'), (716, '2'), (716, '2.01'), (716, '2.01'), (716, '2.01'), (716, '2.01'), (716, '2.02'), (716, '2.02'), (716, '2.02'), (716, '2.02'), (716, '2.03'), (716, '2.05'), (720, '2.13'), (720, '2.09'), (720, '2.24'), (720, '1.99'), (721, '3.45'), (721, '3.45'), (721, '3.45'), (721, '3.45'), (721, '3.45'), (721, '3.5'), (721, '3.28'), (721, '3.43'), (721, '3.33'), (721, '2.99'), (721, '2.99'), (721, '3.11'), (721, '3.05'), (721, '3.08'), (722, '5.85'), (722, '4.65'), (723, '6.91'), (723, '6.9'), (723, '7.61'), (723, '7.25'), (724, '7.84'), (727, '11.05')]"
"('8/21/2020', 'CALL', '176')","[(716, '1.02'), (716, '1.02'), (716, '1.02'), (716, '1.02'), (717, '0.9'), (720, '1.04'), (720, '1.04'), (720, '1.04'), (720, '1.06'), (720, '1.06'), (720, '1.06'), (720, '1.08'), (720, '1.08'), (720, '1.14'), (720, '1.1'), (720, '1.1'), (720, '1.1'), (720, '1.1'), (720, '1.1'), (720, '1.1'), (721, '1.85'), (721, '1.81'), (722, '3.55'), (722, '3.55'), (722, '3.55'), (722, '3.55'), (722, '3.55'), (722, '3.55'), (722, '3.55'), (722, '3.55'), (722, '3.55'), (722, '3.55'), (722, '3.55'), (722, '3.55'), (722, '3.53'), (722, '3.53'), (722, '3.53'), (722, '3.54'), (722, '3.5'), (722, '3.5'), (722, '3.5'), (722, '3.5'), (722, '3.5'), (722, '3.5'), (722, '3.5'), (727, '7.9'), (727, '7.9'), (727, '7.9')]"
"('8/21/2020', 'PUT', '158')","[(727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.1'), (727, '0.11'), (727, '0.11'), (727, '0.11'), (727, '0.11'), (727, '0.11'), (727, '0.11'), (727, '0.11'), (727, '0.11'), (727, '0.11'), (727, '0.11'), (727, '0.12'), (727, '0.12'), (727, '0.12')]"
