Time,Open,High,Low,Last,Change,%Chg,Volume
01/03/2012,75.69,75.87,74.77,74.98,1.23,+1.67%,60508700
01/04/2012,74.58,74.86,74.07,74.56,-0.42,-0.56%,34653100
01/05/2012,74.04,75.34,73.37,74.98,0.42,+0.56%,57274900
01/06/2012,75.03,75.38,74.27,74.8,-0.18,-0.24%,45500600
01/09/2012,75.14,75.3,74.41,75.17,0.37,+0.49%,52045100
01/10/2012,76.16,76.43,75.96,76.27,1.1,+1.46%,42977500
01/11/2012,75.96,76.67,75.87,76.57,0.3,+0.39%,33452200
01/12/2012,76.78,76.92,75.94,76.8,0.23,+0.30%,36132200
01/13/2012,76.19,76.48,75.6,76.39,-0.41,-0.53%,42602800
01/17/2012,77.11,77.27,76.13,76.36,-0.03,-0.04%,34521300
01/18/2012,76.32,77.73,76.15,77.72,1.36,+1.78%,49330700
01/19/2012,78.13,78.36,77.66,78.2,0.48,+0.62%,35832400
01/20/2012,78.11,78.51,77.9,78.25,0.05,+0.06%,42225300
01/23/2012,78.24,78.84,77.55,78.15,-0.1,-0.13%,37482300
01/24/2012,77.68,78.75,77.27,78.6,0.45,+0.58%,49860300
01/25/2012,78.6,79.57,78.19,79.27,0.67,+0.85%,68272800
01/26/2012,79.86,79.91,78.75,79.18,-0.09,-0.11%,52758600
01/27/2012,78.81,79.78,78.77,79.72,0.54,+0.68%,52205300
01/30/2012,79.1,79.43,78.52,79.1,-0.62,-0.78%,46332300
01/31/2012,79.65,79.82,78.58,79.02,-0.08,-0.10%,52026600
02/01/2012,79.76,80.9,79.47,80.72,1.7,+2.15%,67292096
02/02/2012,81.04,81.53,80.74,81.18,0.46,+0.57%,46407000
02/03/2012,82.5,83.22,82.24,82.95,1.77,+2.18%,72740896
02/06/2012,82.56,82.93,82.37,82.68,-0.27,-0.33%,34520100
02/07/2012,82.62,82.99,82.08,82.63,-0.05,-0.06%,41623600
02/08/2012,82.8,83.21,81.93,82.81,0.18,+0.22%,28439800
02/09/2012,83.02,83.03,81.84,82.4,-0.41,-0.50%,48716700
02/10/2012,81.5,81.67,81.08,81.27,-1.13,-1.37%,24823200
02/13/2012,82.18,82.43,81.61,82.32,1.05,+1.29%,38574000
02/14/2012,81.91,82.12,81.36,81.95,-0.37,-0.45%,49375800
02/15/2012,82.42,82.43,81,81.27,-0.68,-0.83%,56995400
02/16/2012,81.32,82.9,81.28,82.8,1.53,+1.88%,61459500
02/17/2012,83.28,83.31,82.63,82.79,-0.01,-0.01%,33298900
02/21/2012,82.93,83.04,81.83,82.23,-0.56,-0.68%,39889900
02/22/2012,81.96,82.36,81.5,81.58,-0.65,-0.79%,42626800
02/23/2012,81.71,82.85,81.26,82.8,1.22,+1.50%,53186400
02/24/2012,82.81,83.03,82.47,82.64,-0.16,-0.19%,37608500
02/27/2012,81.83,82.95,81.25,82.5,-0.14,-0.17%,51811900
02/28/2012,82.55,83.06,81.84,82.28,-0.22,-0.27%,47687200
02/29/2012,82.55,82.96,80.97,81.05,-1.23,-1.49%,64219900
03/01/2012,81.38,82.37,81.36,81.47,0.42,+0.52%,69526400
03/02/2012,81.45,81.64,79.84,80.25,-1.22,-1.50%,70789800
03/05/2012,79.99,80.4,79.42,80.34,0.09,+0.11%,44334700
03/06/2012,79.44,79.62,78.41,78.74,-1.6,-1.99%,80771200
03/07/2012,78.91,79.56,78.78,79.48,0.74,+0.94%,57456400
03/08/2012,80,80.69,79.35,80.51,1.03,+1.30%,43803000
03/09/2012,80.52,82.15,80.46,81.6,1.09,+1.35%,61462800
03/12/2012,81.71,81.93,81.05,81.44,-0.16,-0.20%,34086000
03/13/2012,82.06,83.09,81.4,83.06,1.62,+1.99%,60998000
03/14/2012,82.99,83.23,82.01,82.38,-0.68,-0.82%,46708500
03/15/2012,82.26,83.12,82.03,83.07,0.69,+0.84%,58742400
03/16/2012,83.21,83.27,82.65,83,-0.07,-0.08%,42046000
03/19/2012,82.89,84.39,82.75,83.7,0.7,+0.84%,66828500
03/20/2012,83.11,83.29,82.58,82.95,-0.75,-0.90%,28393000
03/21/2012,83.17,83.43,82.64,82.93,-0.02,-0.02%,40504600
03/22/2012,82.09,82.46,81.62,82.13,-0.8,-0.96%,60103800
03/23/2012,82.01,82.79,81.25,82.68,0.55,+0.67%,27878600
03/26/2012,83.74,84.46,83.62,84.4,1.72,+2.08%,56453900
03/27/2012,84.42,84.66,83.75,83.81,-0.59,-0.70%,41730600
03/28/2012,83.79,84.02,82.61,83.32,-0.49,-0.58%,48841200
03/29/2012,82.73,83.22,82.01,83.08,-0.24,-0.29%,45625000
03/30/2012,83.59,83.6,82.53,82.81,-0.27,-0.32%,45904600
04/02/2012,82.54,83.86,82.38,83.83,1.02,+1.23%,52757300
04/03/2012,83.66,84,82.93,83.27,-0.56,-0.67%,52014400
04/04/2012,82.37,82.43,81.45,81.94,-1.33,-1.60%,65172300
04/05/2012,81.6,82,81.42,81.58,-0.36,-0.44%,31978600
04/09/2012,80.09,80.57,79.85,80.24,-1.34,-1.64%,50063100
04/10/2012,79.92,80.16,78.14,78.35,-1.89,-2.36%,101231104
04/11/2012,79.01,79.57,78.85,79.46,1.11,+1.42%,54348800
04/12/2012,79.54,80.91,79.44,80.6,1.14,+1.43%,60728600
04/13/2012,80.38,80.41,79.43,79.54,-1.06,-1.32%,53965700
04/16/2012,79.89,80.2,78.88,79.67,0.13,+0.16%,44729200
04/17/2012,80.33,81.55,80.27,80.82,1.15,+1.44%,46737700
04/18/2012,80.41,80.67,79.83,80.21,-0.61,-0.75%,49010100
04/19/2012,80.32,80.99,79.25,79.75,-0.46,-0.57%,74262096
04/20/2012,80.28,80.97,80.06,80.21,0.46,+0.58%,46639100
04/23/2012,78.98,79.16,78.31,79.1,-1.11,-1.38%,62477400
04/24/2012,79.13,79.93,78.86,79.7,0.6,+0.76%,44817100
04/25/2012,80.75,81.37,80.53,80.94,1.24,+1.56%,50263300
04/26/2012,80.95,81.87,80.82,81.74,0.8,+0.99%,43151100
04/27/2012,81.98,82.53,81.03,82.38,0.64,+0.78%,44707100
04/30/2012,82.35,82.36,81.43,81.47,-0.91,-1.10%,38095500
05/01/2012,81.56,82.97,81.29,81.55,0.08,+0.10%,60494300
05/02/2012,80.91,81.82,80.57,81.77,0.22,+0.27%,52098700
05/03/2012,81.66,81.76,80.17,80.62,-1.15,-1.41%,61494400
05/04/2012,80.07,80.55,78.94,79.09,-1.53,-1.90%,75098400
05/07/2012,78.76,79.6,78.62,79.3,0.21,+0.27%,47361900
05/08/2012,78.69,79.3,77.97,79.25,-0.05,-0.06%,62951000
05/09/2012,78.25,79.26,77.97,78.8,-0.45,-0.57%,64441100
05/10/2012,79.32,79.55,78.63,79.1,0.3,+0.38%,45701700
05/11/2012,78.45,79.56,78.42,78.9,-0.2,-0.25%,44863600
05/14/2012,78.09,78.46,77.61,77.85,-1.05,-1.33%,51221600
05/15/2012,77.83,78.49,77.47,77.71,-0.14,-0.18%,54317900
05/16/2012,77.98,78.39,77.1,77.16,-0.55,-0.71%,52662400
05/17/2012,77.22,77.35,75.36,75.4,-1.76,-2.28%,71669504
05/18/2012,75.39,75.91,74.49,74.69,-0.71,-0.94%,77644400
05/21/2012,74.93,76.45,74.41,76.45,1.76,+2.36%,61393000
05/22/2012,76.42,77.03,75.47,75.99,-0.46,-0.60%,59686600
05/23/2012,75.25,76.64,74.69,76.48,0.49,+0.64%,66981700
05/24/2012,76.43,76.74,75.55,76.64,0.16,+0.21%,54579200
05/25/2012,76.7,76.89,76.27,76.59,-0.05,-0.07%,33848500
05/29/2012,77.33,77.91,76.76,77.7,1.11,+1.45%,51168200
05/30/2012,76.9,77.04,76.11,76.21,-1.49,-1.92%,47893300
05/31/2012,76.27,76.59,75.07,76.11,-0.1,-0.13%,59565800
06/01/2012,74.4,75.01,73.71,73.82,-2.29,-3.01%,76129696
06/04/2012,74.09,74.35,72.94,73.65,-0.17,-0.23%,50132200
06/05/2012,73.26,74.67,73.21,74.6,0.95,+1.29%,48275500
06/06/2012,75.19,76.51,75.03,76.44,1.84,+2.47%,48639400
06/07/2012,77.66,77.72,75.94,75.94,-0.5,-0.65%,57896300
06/08/2012,75.9,77.06,75.35,76.97,1.03,+1.36%,50422300
06/11/2012,77.79,77.86,75.09,75.27,-1.7,-2.21%,52802900
06/12/2012,75.44,76.26,74.78,76.22,0.95,+1.26%,56599300
06/13/2012,76.09,76.54,75,75.34,-0.88,-1.15%,62717100
06/14/2012,75.38,76.47,75.16,76.2,0.86,+1.14%,53623900
06/15/2012,76.35,77.32,76.1,77.22,1.02,+1.34%,57934900
06/18/2012,76.6,77.6,76.35,77.31,0.09,+0.12%,45657400
06/19/2012,77.65,79.08,77.54,78.65,1.34,+1.73%,66903200
06/20/2012,78.67,79.08,77.98,78.53,-0.12,-0.15%,54650400
06/21/2012,78.37,78.53,76.49,76.62,-1.91,-2.43%,62486800
06/22/2012,77.07,77.74,76.65,77.49,0.87,+1.14%,41003000
06/25/2012,76.4,77.6,76,76.28,-1.21,-1.56%,48628400
06/26/2012,76.09,76.58,75.42,76.2,-0.08,-0.10%,42502900
06/27/2012,76.43,77.46,76.36,77.44,1.24,+1.63%,38516700
06/28/2012,76.78,77.37,76.12,77.31,-0.13,-0.17%,58192600
06/29/2012,78.94,79.73,78.56,79.56,2.25,+2.91%,71664200
07/02/2012,79.92,80.51,79.28,80.48,0.92,+1.16%,53374500
07/03/2012,80.56,81.6,80.43,81.53,1.05,+1.30%,32322600
07/05/2012,81.62,81.84,81.03,81.44,-0.09,-0.11%,42819800
07/06/2012,80.77,80.83,80.15,80.53,-0.91,-1.12%,38531500
07/09/2012,80.42,80.53,79.86,80.22,-0.31,-0.38%,34636200
07/10/2012,80.81,80.96,78.98,79.33,-0.89,-1.11%,49992700
07/11/2012,79.39,79.65,78.55,79.06,-0.27,-0.34%,40178200
07/12/2012,78.44,79.1,77.59,78.79,-0.27,-0.34%,55510500
07/13/2012,79.07,80.09,79.02,79.77,0.98,+1.24%,42114800
07/16/2012,79.62,79.88,79.11,79.45,-0.32,-0.40%,31924100
07/17/2012,79.98,80.15,78.65,79.73,0.28,+0.35%,43662400
07/18/2012,79.6,80.71,79.55,80.22,0.49,+0.61%,46045200
07/19/2012,80.55,80.74,79.81,79.95,-0.27,-0.34%,49405400
07/20/2012,79.33,79.46,78.81,78.93,-1.02,-1.28%,42315200
07/23/2012,77.51,78.03,77.18,77.67,-1.26,-1.60%,47372800
07/24/2012,77.95,77.98,76.22,76.65,-1.02,-1.31%,55612700
07/25/2012,77,77.38,76.48,76.82,0.17,+0.22%,37217500
07/26/2012,77.98,78.18,77,77.48,0.66,+0.86%,44745100
07/27/2012,77.83,79.72,77.39,79.32,1.84,+2.37%,67301600
07/30/2012,79.52,79.91,78.74,79.05,-0.27,-0.34%,34785100
07/31/2012,78.73,79.47,78.35,78.35,-0.7,-0.89%,48938800
08/01/2012,78.91,79,77.04,77.06,-1.29,-1.65%,63601000
08/02/2012,76.27,77.3,76.25,76.78,-0.28,-0.36%,43378000
08/03/2012,77.94,79.02,77.65,78.61,1.83,+2.38%,52414100
08/06/2012,78.7,79.63,78.59,79.22,0.61,+0.78%,34665300
08/07/2012,79.85,80.57,79.64,79.94,0.72,+0.91%,50064000
08/08/2012,79.6,80.19,79.54,79.82,-0.12,-0.15%,28012800
08/09/2012,79.76,80.39,79.69,80.2,0.38,+0.48%,24049400
08/10/2012,79.77,80.05,79.5,79.92,-0.28,-0.35%,26076100
08/13/2012,79.8,80.01,78.89,79.79,-0.13,-0.16%,31546500
08/14/2012,80.3,80.42,79.27,79.6,-0.19,-0.24%,26060200
08/15/2012,79.38,80.3,79.31,80.3,0.7,+0.88%,27061300
08/16/2012,80.18,81.3,79.83,81.14,0.84,+1.05%,46045700
08/17/2012,81.22,81.86,80.99,81.71,0.57,+0.70%,33453900
08/20/2012,81.59,81.66,80.98,81.53,-0.18,-0.22%,32658000
08/21/2012,81.93,82.71,81.19,81.48,-0.05,-0.06%,43746500
08/22/2012,81.27,81.5,80.79,81.09,-0.39,-0.48%,37611900
08/23/2012,81.06,81.06,80.2,80.52,-0.57,-0.70%,32208600
08/24/2012,80.34,81.07,80.11,80.74,0.22,+0.27%,25679200
08/27/2012,81.23,81.41,80.58,80.98,0.24,+0.30%,23633300
08/28/2012,80.97,81.51,80.75,81.35,0.37,+0.46%,28512800
08/29/2012,81.52,81.96,81.15,81.6,0.25,+0.31%,30861000
08/30/2012,81.18,81.25,80.64,80.79,-0.81,-0.99%,24562800
08/31/2012,81.48,81.53,80.34,81.12,0.33,+0.41%,34089800
09/04/2012,81.18,82.4,80.55,82.11,0.99,+1.22%,69563600
09/05/2012,82.2,82.51,81.85,82.13,0.02,+0.02%,35158200
09/06/2012,82.58,83.94,82.52,83.64,1.51,+1.84%,46336700
09/07/2012,83.86,84.4,83.7,84.26,0.62,+0.74%,32012800
09/10/2012,84.18,84.45,83.79,83.88,-0.38,-0.45%,30674500
09/11/2012,83.89,84.56,83.83,84.06,0.18,+0.21%,33164000
09/12/2012,84.49,84.65,83.9,84.49,0.43,+0.51%,29752700
09/13/2012,84.64,86.15,84.19,85.6,1.11,+1.31%,69441400
09/14/2012,85.86,86.96,85.83,86.4,0.8,+0.93%,46045500
09/17/2012,85.98,86.22,85.57,86,-0.4,-0.46%,30184900
09/18/2012,85.74,85.9,85.36,85.72,-0.28,-0.33%,32993600
09/19/2012,85.94,86.03,85.41,85.57,-0.15,-0.17%,29344400
09/20/2012,85.14,85.4,84.61,85.19,-0.38,-0.44%,34941400
09/21/2012,86.04,86.08,85.47,85.5,0.31,+0.36%,38829300
09/24/2012,84.89,85.43,84.6,84.89,-0.61,-0.71%,54640700
09/25/2012,85.43,85.51,83.58,83.67,-1.22,-1.44%,74752096
09/26/2012,83.85,83.93,82.84,83.14,-0.53,-0.63%,42171500
09/27/2012,83.49,84.35,83.07,84.04,0.9,+1.08%,33252700
09/28/2012,83.78,84,83.26,83.44,-0.6,-0.71%,43945900
10/01/2012,83.96,84.54,83.31,83.72,0.28,+0.34%,43711300
10/02/2012,84.15,84.24,83.37,83.88,0.16,+0.19%,25798000
10/03/2012,83.94,84.22,83.17,83.64,-0.24,-0.29%,38570900
10/04/2012,83.96,84.26,83.2,84.21,0.57,+0.68%,43327400
10/05/2012,84.58,85.25,83.84,84.11,-0.1,-0.12%,40983900
10/08/2012,83.62,83.9,83.39,83.58,-0.53,-0.63%,21069000
10/09/2012,83.62,83.7,82.44,82.6,-0.98,-1.17%,45221100
10/10/2012,82.67,82.83,82.18,82.47,-0.13,-0.16%,32469700
10/11/2012,83.1,83.44,82.6,82.77,0.3,+0.36%,38978400
10/12/2012,82.74,83.02,81.91,82.1,-0.67,-0.81%,31846900
10/15/2012,82.34,82.64,81.76,82.64,0.54,+0.66%,34421000
10/16/2012,83.08,83.36,82.88,83.25,0.61,+0.74%,29239400
10/17/2012,83.42,84.15,83.25,84,0.75,+0.90%,35466400
10/18/2012,83.94,84.15,83.45,83.54,-0.46,-0.55%,31432800
10/19/2012,82.85,82.88,81.47,81.85,-1.69,-2.02%,53568000
10/22/2012,81.64,81.97,81.35,81.83,-0.02,-0.02%,30691100
10/23/2012,81.15,81.53,80.43,81.42,-0.41,-0.50%,40737800
10/24/2012,81.7,81.85,80.91,81.2,-0.22,-0.27%,24474600
10/25/2012,81.88,82.14,80.87,81.53,0.33,+0.41%,27796200
10/26/2012,81.44,81.9,80.46,81.14,-0.39,-0.48%,41405700
10/31/2012,81.16,81.65,80.88,81.63,0.49,+0.60%,24879700
11/01/2012,81.82,82.71,81.52,82.49,0.86,+1.05%,77113200
11/02/2012,82.89,82.95,81.17,81.19,-1.3,-1.58%,39323300
11/05/2012,81.18,81.84,80.92,81.73,0.54,+0.67%,26862600
11/06/2012,82.03,82.57,81.97,82.34,0.61,+0.75%,27347300
11/07/2012,81.37,81.37,79.91,80.34,-2,-2.43%,65102200
11/08/2012,80.17,80.5,79.15,79.21,-1.13,-1.41%,42653600
11/09/2012,78.87,79.97,78.7,79.38,0.17,+0.21%,33030100
11/12/2012,79.56,79.66,79.03,79.15,-0.23,-0.29%,20155000
11/13/2012,78.79,79.56,78.58,78.7,-0.45,-0.57%,34408100
11/14/2012,78.88,79.1,77.06,77.24,-1.46,-1.86%,54655100
11/15/2012,77.09,77.49,76.29,76.84,-0.4,-0.52%,55971000
11/16/2012,76.78,77.68,76.13,77.48,0.64,+0.83%,62750400
11/19/2012,78.32,79.18,78.22,79.12,1.64,+2.12%,45625300
11/20/2012,78.98,79.35,78.64,79.26,0.14,+0.18%,36934700
11/21/2012,79.41,79.73,79.13,79.68,0.42,+0.53%,19257500
11/23/2012,79.9,80.56,79.86,80.47,0.79,+0.99%,20093200
11/26/2012,80.35,80.79,80.07,80.73,0.26,+0.32%,31180600
11/27/2012,80.68,81.23,80.57,80.63,-0.1,-0.12%,39946200
11/28/2012,80.32,81.31,79.63,81.31,0.68,+0.84%,51324700
11/29/2012,81.95,82.41,81.62,82.24,0.93,+1.14%,53045900
11/30/2012,82.4,82.41,81.73,82.08,-0.16,-0.19%,35722900
12/03/2012,82.71,82.76,81.75,81.99,-0.09,-0.11%,24959700
12/04/2012,82.07,82.32,81.46,82.09,0.1,+0.12%,37225700
12/05/2012,82.49,82.51,81.4,81.99,-0.1,-0.12%,40377200
12/06/2012,81.98,82.31,81.61,82.12,0.13,+0.16%,31829400
